msoa,Aged 0 to 15,Aged 16 to 24,Aged 25 to 34,Aged 35 to 49,Aged 50 to 64,Aged 65 to 74,Aged 75 to 84,Aged 85 and over
E02006707,0,0,0,0,0,0,0,0
E02006708,0,0,0,0,0,0,0,0
E02006709,0,67,177,170,40,10,11,17
E02006710,0,0,0,0,3,2,3,4
E02006711,36,12,0,2,8,2,7,9
E02006712,3,7,1,0,0,5,16,16
E02006713,0,11,1,3,8,1,9,5
E02006714,2,5,25,3,0,0,7,5
E02006715,2,6,0,1,1,0,1,3
E02006716,0,0,0,0,0,2,3,5
E02006717,0,0,1,0,0,2,7,12
E02006718,0,0,1,3,11,11,12,20
E02006719,90,163,5,4,3,5,8,21
E02006720,36,26,2,0,3,3,6,9
E02006721,0,0,0,0,0,0,0,0
E02006722,0,7,0,0,0,0,0,0
E02006723,0,0,0,1,1,6,9,11
E02006724,0,10,0,0,0,0,0,0
E02006725,0,0,4,0,1,0,0,0
E02006726,0,0,0,0,0,2,4,2
E02006727,0,0,0,0,0,0,0,0
E02006728,0,0,0,0,7,7,18,6
E02006729,0,0,0,0,0,0,0,0
E02006730,0,0,0,0,0,0,0,0
E02006731,0,0,0,0,0,0,0,0
E02006732,0,0,0,0,0,0,0,0
E02006733,5,0,0,2,0,0,1,2
E02006734,0,3,2,5,0,1,7,9
E02006735,0,0,0,0,0,0,0,0
E02006736,0,0,0,0,0,0,0,0
E02006737,0,1,5,1,1,0,0,0
E02006738,0,0,0,3,0,0,0,0
E02006739,0,228,7,2,0,3,2,1
E02006740,0,106,8,3,1,2,0,0
E02006741,0,0,0,2,2,4,14,7
E02006742,0,0,0,2,7,1,0,1
E02006743,0,0,1,3,0,0,0,0
E02006744,0,17,21,40,14,1,3,1
E02006745,0,0,4,1,1,2,10,13
E02006746,20,35,1,1,5,4,11,8
E02006747,0,0,0,0,0,0,0,0
E02006748,0,0,0,6,0,1,0,14
E02006749,1,0,0,0,0,0,0,0
E02006750,0,0,0,3,0,0,2,9
E02006751,0,0,0,0,8,6,6,11
E02006752,0,0,0,1,4,2,2,6
E02006753,0,0,0,0,0,1,2,7
E02006754,0,0,0,0,0,0,0,1
E02006755,0,0,0,0,0,0,4,4
E02006756,0,0,3,4,16,4,2,3
E02006757,3,4,1,2,1,3,13,16
E02006758,0,40,147,195,87,19,2,0
E02006759,0,1,5,0,1,0,3,3
E02006760,0,0,1,1,0,0,8,6
E02006761,0,0,0,0,2,0,0,0
E02006762,0,0,0,0,0,0,0,5
E02006763,0,0,1,1,10,5,16,13
E02006764,6,4,1,8,9,5,8,3
E02006765,0,0,0,0,0,2,3,3
E02006766,0,0,0,0,0,1,0,0
E02006767,124,70,0,6,3,12,3,7
E02006768,0,0,7,0,0,10,0,7
E02006769,0,0,0,0,5,6,10,14
E02006770,0,0,1,3,7,1,2,3
E02006771,0,0,0,0,3,6,5,4
E02006772,1,5,0,4,5,5,10,14
E02006773,0,0,7,0,6,5,8,11
E02006774,0,0,0,0,0,0,0,0
E02006775,0,0,0,4,7,2,3,0
E02006776,0,0,0,0,0,1,10,4
E02006777,0,0,0,8,7,7,6,10
E02006778,0,0,0,1,1,5,6,13
E02006779,0,0,0,0,0,0,0,0
E02006780,0,0,0,0,1,0,4,4
E02006805,0,0,0,0,3,0,1,5
E02006806,0,3,0,0,6,6,21,16
E02006807,2,1,0,0,3,4,0,0
E02006808,0,0,0,0,0,0,0,0
E02006809,0,2,3,5,25,13,13,7
E02006810,0,0,0,0,0,0,2,1
E02006894,25,7,5,7,18,13,5,10
E02006895,0,236,42,25,7,5,5,3
E02006896,3,105,53,33,12,3,2,0
E02006897,6,165,27,7,0,0,0,0
E02006898,0,0,0,0,0,0,0,0
E02006899,0,3,0,3,0,0,0,0
E02006900,12,12,0,1,2,0,0,0
E02006943,0,0,0,3,0,0,0,0
E02006944,0,0,0,0,0,0,0,0
E02006974,0,1,2,2,4,0,0,0
E02006982,0,0,0,0,3,10,14,4
E02007038,0,0,4,1,5,6,8,8
E02007039,0,0,1,1,0,0,0,0
E02007040,0,0,1,4,14,11,0,1
E02007048,0,139,75,12,5,4,15,13
E02007049,0,0,0,0,1,6,3,5
E02007050,0,1,3,0,1,0,0,0
E02007051,0,0,0,0,1,7,17,15
