msoa,centroid_easting,centroid_northing,station,station_easting,station_northing,postcode,station_postcode_distance,distance_to_msoa_centroid
E02002878,452962.9175,342783.3255,Phoenix Park Tram ,453328.0,343804.5,NG8 6AL,3.615365867041819e-05,1.0836325882547788
E02001779,435038.6844,564155.923,Simonside (Tyne and Wear Metro),435005.0,564230.0,NE349AL,2.124034215205586e-05,0.08128140702937875
E02001767,429580.3967,566619.3719,Wallsend (Tyne and Wear Metro),430023.0,566213.0,NE286SS,6.330144778426319e-06,0.5996732288292254
E02001711,420140.73,568096.568700001,Bank Foot (Tyne and Wear Metro),420683.0,568877.0,NE138AD,5.90286951043816e-06,0.9488866302874922
E02001755,428858.6318,569629.271600001,Palmersville (Tyne and Wear Metro),429450.0,570030.0,NE129EF,1.8013091222459567e-05,0.7126915194420558
E02001784,433053.4858,563319.0463,Fellgate (Tyne and Wear Metro),433030.0,562645.0,NE324SR,1.3791421573513068e-05,0.6739185214673376
E02004966,509068.5972,192701.130899999,Moor Park Underground,508600.6666666667,193492.3333333333,HA6 2JQ,4.893052445283706e-06,0.9183127986476092
E02003255,521009.1663,296203.421399999,Peterborough (Nene Valleyway),518859.0,298083.0,PE2 9NR,9.203504983816271e-06,2.850454993676481
E02005789,480210.8035,483821.536499999,Pickering (North Yorkshire Moorsway),479685.0,484178.0,YO187AJ,1.0906154321755616e-05,0.6338012441984839
E02002903,454516.3744,334103.9144,Summerwood Lane Tram ,454727.3333333333,333587.6666666667,NG119GS,1.107206948044656e-05,0.5572411760975559
E02001748,431149.6593,570956.577400001,Northumberland Park (Tyne & Wear Metro),430800.0,571070.0,NE270RP,1.41259029670677e-05,0.3665697563455623
E02005909,459226.9198,337897.8224,Nottingham Tram ,457518.0,339212.5,NG2 3AP,1.1838400703881913e-05,2.151821786842747
E02005322,336515.7717,447086.218900001,Victoria Street (Blackpool Tramway),333862.3333333333,448114.0,FY7 6AW,4.917669233031149e-06,2.837838241115664
E02001789,437815.913,561979.7874,East Boldon (Tyne and Wear Metro),437190.0,561492.0,NE360EX,1.7187443966907013e-05,0.7918008097042577
E02005787,412296.5122,490496.783600001,Leyburn (Wensleydaleway),411763.0,490304.0,DL8 5BZ,5.378319100281297e-06,0.5657439530957463
E02001729,423092.6666,564827.945,St James (Tyne and Wear Metro),424360.0,564450.0,NE1 4TP,1.3385785156830004e-05,1.3187673407740421
E02001762,428999.0228,568077.9059,Benton (Tyne and Wear Metro),427738.0,568880.0,NE128BN,8.54909341492562e-06,1.4909792286119157
E02001806,440306.3913,556147.513900001,Park Lane (Tyne and Wear Metro),439580.0,556570.0,SR2 7BA,1.7294966810140617e-05,0.8382782665448054
E02005863,451776.1908,335937.336999999,Cator Lane,451768.25,336408.75,NG9 5BQ,1.9980436473642746e-05,0.47125831871663343
E02002887,453027.8945,341190.161599999,Wilkinson Street Tram ,455299.3333333333,341931.3333333333,NG7 7WY,1.2537641382263913e-05,2.3828533143927317
E02001688,423492.0905,562244.442399999,Central (Tyne and Wear Metro),424673.0,563900.0,NE1 5DB,6.269791058311487e-06,2.0304339697822598
E02001771,438504.7292,565678.551999999,Chichester (Tyne and Wear Metro),436455.0,565905.0,NE334JB,5.851268836103339e-06,2.0560520816353383
E02002638,330885.0941,437692.117900001,Gynn Square (Blackpool Tramway),330663.6666666667,438013.6666666667,FY2 9SJ,1.711584476004626e-05,0.3898547416667888
E02002888,458479.8474,340878.2237,Lace Market Tram ,457509.6666666667,339854.3333333333,NG1 1QQ,3.2952962002609423e-06,1.4081817652297002
E02001788,434473.6161,561970.8901,Brockley Whins (Tyne and Wear Metro),434591.0,562900.0,NE324LA,8.739594697717368e-06,0.9357169883891254
E02001783,435575.4714,563254.185900001,Brockley Whins (Tyne and Wear Metro),434591.0,562900.0,NE324LA,8.739594697717368e-06,1.0433530608638844
E02002890,457579.7469,340520.453,Royal Centre Tram ,457065.6666666667,340096.6666666667,NG1 6LG,3.901514755865868e-06,0.6649303853174384
E02001709,424054.9317,569853.8994,Wansbeck Road (Tyne and Wear Metro),423447.0,568910.0,NE3 2NR,8.592209456513252e-06,1.121100833097651
E02004540,541975.9325,195520.088400001,Loughton Underground,542321.0,195638.5,IG104PD,2.367847486592742e-06,0.3637885540330569
E02005861,453619.739,336063.213199999,Tram& Bus Interchange,452886.0,336725.0,NG9 1FT,4.232719749324465e-06,0.9863264136390644
E02001803,439233.3448,556749.979,University (Tyne and Wear Metro),439071.0,556627.0,SR2 7PT,9.623986021773271e-06,0.20321400276119925
E02004537,544080.9665,197137.469799999,Debden Underground,544282.0,196119.0,IG103TG,4.169914314084488e-06,1.0375539193165464
E02004536,545342.7131,198789.292300001,Theydon Bois Underground,545521.5,199081.5,CM167EU,1.2346588432888014e-05,0.34213452841546066
E02005321,331610.6773,446517.0383,Broadwater (Blackpool Tramway),332278.3333333333,445797.0,FY7 8AX,8.453697542544945e-06,0.9802071982205813
E02005755,426760.4386,488002.578,Bedale (Wensleydaleway),426950.0,488243.0,DL8 1BZ,7.457655203223869e-06,0.30568440269640806
E02001801,438177.0266,556938.756200001,Millfield (Tyne and Wear Metro),438485.0,557038.0,SR4 7EW,6.646158963499704e-06,0.3226597530915185
E02004532,546140.8899,201597.887499999,Epping Underground,546188.5,201555.0,CM164HW,2.9440280235215082e-06,0.06396064965403989
E02002642,331312.4048,436051.527899999,North (Blackpool Tramway),330971.0,436596.0,FY1 2AY,6.891334305300824e-06,0.6417961289354766
E02005603,611989.7002,301926.7487,Wymondham Abbey (Mid Norfolkway),610448.0,301461.0,NR189PH,3.3767861424658205e-05,1.6052761562485525
E02001750,434880.5526,570308.4111,Cullercoats (Tyne and Wear Metro),436130.0,571315.0,NE304PD,1.5758689386192928e-05,1.601008398267087
E02001793,435385.6427,559463.237500001,Pallion (Tyne and Wear Metro),437467.0,557725.0,SR4 6TR,1.4865126993698273e-05,2.70610365144009
E02001813,437024.3681,554723.1401,South Hylton (Tyne and Wear Metro),435477.0,556710.0,SR4 0LN,5.0271529692545765e-06,2.514283137999804
E02001802,436802.5211,556818.922800001,Pallion (Tyne and Wear Metro),437467.0,557725.0,SR4 6TR,1.4865126993698273e-05,1.1218379822008402
E02004543,544547.3136,192110.0427,Grange Hill Underground,544947.5,192581.5,IG7 4JX,6.750368340985331e-06,0.6173950953441179
E02006834,456601.6515,345717.8291,Moor Bridge Tram ,454641.0,346666.6666666667,NG6 8AB,1.7035883943142565e-05,2.1728638700947336
