msoa,Aged 0 to 15,Aged 16 to 24,Aged 25 to 34,Aged 35 to 49,Aged 50 to 64,Aged 65 to 74,Aged 75 to 84,Aged 85 and over
E02005787,108,1,0,3,3,0,0,0
E02005788,0,4,2,2,2,0,0,0
E02005789,1,6,0,2,2,3,16,21
E02005790,71,105,5,3,9,9,5,6
E02005791,0,1,0,1,0,0,0,0
E02005794,1,2,0,1,0,0,0,4
E02005795,1,3,10,5,12,17,14,14
E02005796,2,0,0,2,0,0,1,0
E02005797,5,0,0,2,1,4,4,5
E02005798,14,8,0,2,1,0,3,0
E02005799,0,0,0,2,2,2,3,14
E02005800,2,4,3,7,17,3,0,0
E02005801,0,0,3,4,3,5,15,9
E02005802,0,17,0,0,0,3,10,9
E02005803,0,0,0,2,4,5,12,17
E02005804,17,30,12,14,27,22,20,24
E02005805,0,0,0,0,0,0,0,0
E02005806,0,0,0,0,1,0,1,0
E02005807,24,4,0,0,0,0,3,4
E02005808,0,0,0,5,7,0,11,18
E02005809,0,0,0,0,0,0,0,0
E02005810,0,0,2,2,1,0,2,1
E02005811,1,0,1,0,0,0,2,7
E02005812,0,3,1,3,0,0,2,4
E02005813,0,4,2,0,0,5,9,21
E02005814,0,0,4,6,3,3,10,5
E02005815,0,0,0,0,0,0,0,0
E02005816,7,1,5,3,3,2,1,2
E02005817,0,0,0,0,0,0,1,4
E02005818,0,4,6,14,5,6,6,6
E02006803,0,0,0,0,0,0,0,0
E02006813,0,0,0,0,0,0,5,9
E02006814,0,0,0,0,0,0,0,0
E02006843,2,1481,416,24,0,0,0,0
E02006844,9,724,152,24,8,1,5,4
E02006852,0,320,4,2,3,2,3,4
E02006861,0,863,25,8,8,1,8,22
E02006868,0,392,60,16,18,0,0,0
E02006869,0,0,0,0,3,2,6,8
E02006875,0,1421,117,10,2,1,0,0
E02006876,0,179,15,10,7,24,28,29
E02006891,0,0,0,0,2,0,7,10
E02006892,0,0,0,0,0,0,14,25
E02006945,0,2,2,7,4,19,6,13
E02006946,0,0,0,0,4,3,2,12
E02006947,0,7,20,38,5,24,4,7
E02006948,0,15,30,26,2,1,1,0
E02007002,0,0,0,3,0,1,2,2
E02007041,0,7,1,1,0,1,9,15
E02007042,0,0,0,0,0,8,3,7
E02007043,0,1,1,0,0,2,11,10
E02007044,0,0,0,0,0,0,6,12
E02007045,0,4,0,5,1,1,3,6
E02007079,0,0,1,9,7,11,10,1
E02007080,0,0,3,3,0,0,0,0
E02007081,0,0,1,2,5,10,8,7
