Middle layer Super Output Areas Code,other,bisexual,homosexual,unknown,heterosexual,total,heterosexual percentage,homosexual percentage,bisexual percentage,other percentage,unknown percentage
E02002507,7,32,52,281,4688,5053,92.77656837522265,1.0290916287354048,0.6332871561448644,0.1385315654066891,5.5610528398970915
E02002508,6,34,55,282,4093,4464,91.68906810035843,1.232078853046595,0.7616487455197133,0.13440860215053765,6.317204301075269
E02002509,5,27,61,278,3748,4114,91.10354885755956,1.4827418570734079,0.6562955760816723,0.12153621779290229,6.757413709285368
E02002510,8,32,84,291,5441,5848,93.04035567715458,1.4363885088919288,0.5471956224350205,0.13679890560875513,4.976060191518468
E02002512,6,12,27,238,4187,4464,93.79480286738351,0.6048387096774194,0.2688172043010753,0.13440860215053765,5.331541218637993
E02002513,12,61,130,414,7633,8238,92.65598446224811,1.5780529254673463,0.7404709881039087,0.14566642388929352,5.025491624180627
E02002514,12,46,95,447,6342,6930,91.51515151515152,1.3708513708513708,0.6637806637806638,0.17316017316017315,6.45021645021645
E02002515,18,87,113,460,4788,5448,87.88546255506607,2.074155653450808,1.5969162995594712,0.3303964757709251,8.443465491923643
E02002516,12,38,57,277,4273,4645,91.9913885898816,1.2271259418729819,0.8180839612486545,0.25834230355220666,5.96340150699677
E02002517,9,47,52,255,3921,4275,91.71929824561403,1.2163742690058479,1.0994152046783625,0.21052631578947367,5.964912280701754
E02002518,10,69,105,500,8414,9088,92.58362676056338,1.1553697183098592,0.7592429577464789,0.11003521126760564,5.501760563380282
E02002519,9,48,93,405,5426,5972,90.85733422638982,1.5572672471533826,0.8037508372404554,0.1507032819825854,6.781647689216343
E02002520,23,64,125,636,10227,11052,92.53528773072746,1.131017010495838,0.579080709373869,0.20810712993123417,5.754614549402823
E02002521,22,58,102,444,4484,5088,88.12893081761007,2.0047169811320753,1.139937106918239,0.43238993710691825,8.726415094339622
E02002523,13,72,81,337,4099,4589,89.32229243843975,1.7650904336456743,1.5689692743517107,0.28328611898017,7.343647853562868
E02002524,4,38,38,314,4032,4422,91.18046132971506,0.8593396653098146,0.8593396653098146,0.09045680687471733,7.100859339665309
E02002525,22,60,93,380,6179,6712,92.05899880810489,1.3855780691299164,0.8939213349225268,0.32777115613825986,5.66150178784267
E02002526,14,59,86,358,5794,6297,92.01206923932031,1.3657297125615373,0.9369541051294268,0.22232809274257584,5.685246942988725
E02002527,7,36,46,338,3576,3996,89.4894894894895,1.1511511511511512,0.9009009009009009,0.17517517517517517,8.458458458458457
E02002529,13,47,44,287,4363,4741,92.02699852351824,0.9280742459396751,0.9913520354355622,0.27420375448217676,6.053575195106518
E02002530,8,46,78,332,4762,5218,91.26101954771943,1.4948256036795706,0.8815638175546185,0.15331544653123802,6.362591031046377
E02002532,16,58,78,365,5037,5538,90.95341278439871,1.4084507042253522,1.0473094980137234,0.288912964969303,6.590827013362224
E02002533,11,40,49,279,5032,5400,93.18518518518518,0.9074074074074074,0.7407407407407408,0.2037037037037037,5.166666666666667
E02002534,5,28,39,231,4560,4858,93.86578839028407,0.8027995059695348,0.5763688760806917,0.10292301358583779,4.755043227665706
E02002535,11,39,81,396,7210,7726,93.32125291224436,1.0484079730779188,0.5047890240745535,0.1423763914056433,5.1255500906031575
E02002536,35,76,122,465,6880,7543,91.21039374254275,1.617393609969508,1.0075566750629723,0.46400636351584246,6.1646559724247645
E02002537,20,86,92,412,5859,6449,90.85129477438363,1.4265777639944177,1.3335400837339122,0.31012560086835167,6.388587377888044
E02002538,6,37,68,290,4168,4563,91.3434144203375,1.490247644093798,0.8108700416392725,0.13149243918474687,6.355467893929433
E02002539,11,41,84,420,8117,8662,93.70815054259987,0.9697529438928654,0.4733317940429462,0.1269914569383514,4.848764719464327
E02002540,5,27,62,319,4741,5149,92.07613128762867,1.204117304330938,0.5243736647892795,0.09710623422023694,6.195377743251116
E02002541,11,48,59,330,4574,5011,91.27918579125924,1.1774096986629414,0.9578926362003591,0.2195170624625823,6.58551187387747
E02002542,20,59,105,428,5646,6238,90.50977877524848,1.6832318050657262,0.9458159666559794,0.3206155819172812,6.861173453029817
E02002543,14,81,178,379,6324,6962,90.83596667624246,2.5567365699511635,1.1634587762137316,0.2010916403332376,5.443837977592645
E02002544,24,126,182,442,6641,7391,89.85252333919632,2.4624543363550266,1.7047760790150184,0.32471925314571776,5.980246245433635
E02002545,3,28,43,211,3990,4272,93.39887640449437,1.006554307116105,0.6554307116104869,0.0702247191011236,4.939138576779026
E02002546,9,66,121,341,5281,5809,90.91065587880874,2.0829746944396628,1.1361680151489069,0.15493200206576002,5.870201411602685
E02002547,4,35,37,291,4803,5166,92.9732868757259,0.7162214479287651,0.6775067750677507,0.07742934572202864,5.6329849012775846
E02002549,9,35,60,269,5929,6293,94.21579532814238,0.9534403305259812,0.5561735261401557,0.1430160495788972,4.274590815191483
E02002550,11,51,52,275,4564,4942,92.3512747875354,1.0522055847834884,1.0319708619991905,0.22258195062727643,5.56454876568191
E02002551,24,93,79,331,3818,4321,88.35917611663967,1.8282804906271697,2.152279564915529,0.55542698449433,7.6602638278176345
E02002552,8,47,87,309,5097,5540,92.00361010830325,1.5703971119133575,0.848375451263538,0.1444043321299639,5.577617328519856
E02002553,7,39,58,253,4272,4622,92.42752055387278,1.2548680225010818,0.8437905668541757,0.15144958892254434,5.47382085677196
E02002554,11,39,117,219,3720,4095,90.84249084249085,2.857142857142857,0.9523809523809524,0.2686202686202686,5.347985347985348
E02002555,11,60,71,420,7739,8290,93.35343787696019,0.8564535585042219,0.7237635705669482,0.13268998793727382,5.066344993968637
E02002556,4,25,58,259,5659,6001,94.30094984169305,0.9665055824029328,0.4165972337943676,0.06665555740709882,4.315947342109648
E02002558,10,71,96,438,8525,9130,93.37349397590361,1.0514786418400877,0.7776560788608982,0.10952902519167579,4.7973713033954
E02002559,12,61,103,354,7338,7856,93.40631364562118,1.3110997963340123,0.7764765784114053,0.15274949083503053,4.506109979633401
E02002560,6,43,76,263,4670,5052,92.43863816310373,1.5043547110055424,0.8511480601741884,0.11876484560570072,5.205859065716548
E02002561,9,27,30,241,4291,4589,93.50621050337764,0.653737197646546,0.5883634778818915,0.19612115929396384,5.2516888210939205
E02002562,16,84,95,291,4155,4625,89.83783783783784,2.054054054054054,1.816216216216216,0.34594594594594597,6.291891891891892
E02002563,7,42,61,258,4236,4597,92.14705242549489,1.3269523602349358,0.9136393299978247,0.1522732216663041,5.612355884272351
E02002564,18,78,112,398,7212,7800,92.46153846153847,1.435897435897436,1.0,0.23076923076923078,5.102564102564103
E02002567,19,83,111,427,6669,7290,91.48148148148148,1.5226337448559673,1.138545953360768,0.2606310013717421,5.857338820301783
E02002568,10,48,65,242,4695,5050,92.97029702970298,1.2871287128712872,0.9504950495049505,0.19801980198019803,4.792079207920792
E02002569,13,37,52,385,7259,7733,93.87042544937282,0.6724427777059356,0.4784688995215311,0.1681106944264839,4.978662873399715
E02002570,20,89,134,417,5537,6177,89.63898332523878,2.1693378662781284,1.440828881333981,0.32378177108628786,6.750849927149101
E02002571,8,53,70,326,4527,4976,90.97668810289389,1.4067524115755627,1.065112540192926,0.1607717041800643,6.55144694533762
E02002572,16,90,116,341,4350,4897,88.82989585460486,2.3687972227894627,1.8378599142332042,0.32673065141923624,6.963447008372473
E02002573,11,48,86,398,7131,7663,93.05754926269086,1.122275871068772,0.6263865326895472,0.14354691374135456,5.193788333550828
E02002574,8,43,88,346,6661,7138,93.31745586999159,1.2328383300644439,0.6024096385542169,0.11207621182404036,4.847296161389745
E02002575,12,51,104,321,7318,7794,93.8927380035925,1.334359763920965,0.6543494996150885,0.15396458814472672,4.118552732871439
E02002576,21,56,81,350,5653,6140,92.06840390879479,1.3192182410423452,0.9120521172638436,0.34201954397394135,5.700325732899023
E02002577,12,44,98,383,5207,5732,90.84089323098395,1.7096999302163292,0.7676203768318213,0.20935101186322402,6.681786461967899
E02002578,7,59,85,349,6216,6709,92.65166194663884,1.2669548367864063,0.8794157102399761,0.1043374571471158,5.201967506334775
E02002579,11,54,87,407,5652,6200,91.16129032258064,1.403225806451613,0.8709677419354838,0.1774193548387097,6.564516129032258
E02002580,20,72,139,382,5612,6205,90.44319097502014,2.2401289282836423,1.160354552780016,0.32232070910556004,6.156325543916196
E02002581,9,37,86,384,5471,5978,91.51890264302442,1.4386082301773169,0.6189360990297759,0.15055202408832385,6.4235530277684845
E02002582,9,49,97,361,7135,7642,93.36561109657157,1.269301230044491,0.6411934048678357,0.11777021722062288,4.723894268516095
E02002583,14,67,108,354,5329,5858,90.96961420279959,1.8436326391259816,1.1437350631614887,0.2389894161829976,6.04301809491294
E02002584,12,61,79,327,5450,5917,92.10748690214636,1.3351360486733141,1.0309278350515463,0.2028054757478452,5.526449214128782
E02002585,26,138,195,483,7976,8792,90.71883530482256,2.2179253867151956,1.5696087352138308,0.29572338489535943,5.493630573248407
E02002586,21,98,106,430,6805,7439,91.47734910606265,1.4249227046646056,1.3173813684635032,0.2822960075278935,5.780346820809249
E02002587,8,54,73,260,4752,5139,92.46935201401051,1.4205098268145553,1.0507880910683012,0.15567230978789648,5.059350068106635
E02002588,10,75,71,306,5282,5734,92.11719567492153,1.2382281130101152,1.3079874433205443,0.17439832577607256,5.33658876874782
E02002589,6,22,58,232,5013,5325,94.14084507042253,1.0892018779342723,0.41314553990610325,0.11267605633802817,4.356807511737089
E02002590,12,53,75,364,5736,6228,92.10019267822736,1.2042389210019269,0.8509955041746949,0.1926782273603083,5.844572896596018
E02002591,6,44,45,281,5018,5388,93.13288789903488,0.8351893095768375,0.8166295471417966,0.11135857461024498,5.215293244246474
E02002592,11,33,67,329,4802,5231,91.79889122538711,1.2808258459185624,0.630854521124068,0.21028484037468936,6.289428407570254
E02002593,9,57,70,252,3853,4232,91.04442344045368,1.65406427221172,1.3468809073724008,0.21266540642722118,5.954631379962192
E02002594,13,73,84,253,4122,4532,90.95322153574581,1.8534863195057367,1.610767872903795,0.2868490732568403,5.582524271844661
E02002595,17,68,84,382,5694,6228,91.42581888246627,1.348747591522158,1.0918432883750802,0.27296082209377004,6.13359023763648
E02002596,22,74,86,350,6292,6802,92.50220523375478,1.264334019406057,1.0879153190238164,0.3234342840341076,5.145545427815349
E02002597,18,91,113,411,6486,7101,91.33924799324039,1.5913251654696523,1.281509646528658,0.25348542458808615,5.787917194761301
E02002598,15,87,110,468,8045,8710,92.36509758897819,1.2629161882893225,0.9988518943742823,0.1722158438576349,5.3731343283582085
E02002599,14,64,108,443,8369,8984,93.15449688334817,1.2021371326803205,0.7123775601068566,0.1558325912733749,4.930988423864648
E02002600,20,79,101,501,6835,7516,90.93932943054817,1.3437998935604045,1.0510910058541778,0.2660989888238425,6.665779670037255
E02002601,15,71,83,350,6923,7427,93.2139491046183,1.117544095866433,0.955971455500202,0.20196580045778917,4.71253534401508
E02002602,31,122,97,420,5595,6234,89.7497593840231,1.5559833172922681,1.9570099454603787,0.4972730189284569,6.737247353224254
E02002603,4,41,54,309,5430,5834,93.07507713404183,0.9256085018854988,0.7027768255056565,0.06856359273225918,5.296537538567021
E02002604,8,42,43,290,6124,6499,94.22988152023389,0.6616402523465148,0.6462532697338051,0.12309586090167718,4.462224957685798
E02002605,14,76,94,415,6671,7256,91.93770672546859,1.2954796030871003,1.0474090407938257,0.19294377067254684,5.719404630650496
E02002606,39,147,175,614,8326,9262,89.89419131936947,1.8894407255452388,1.5871302094580004,0.4210753616929389,6.629237745627295
E02002607,35,146,165,627,8545,9483,90.10861541706211,1.7399557102182852,1.539597173890119,0.3690815142887272,6.6118316988294845
E02002608,10,43,63,372,6557,7035,93.20540156361052,0.8955223880597015,0.6112295664534471,0.14214641080312723,5.287846481876333
E02002609,17,98,197,444,6876,7615,90.29546946815495,2.586999343401182,1.2869336835193697,0.2232435981615233,5.830597504924491
E02002610,22,68,90,566,9400,10124,92.84867641248519,0.8889766890557091,0.6716712761754247,0.2173054128802845,5.590675622283682
E02002611,12,26,85,332,5972,6415,93.09431021044428,1.3250194855806703,0.40530007794232265,0.18706157443491817,5.175370226032736
E02002612,12,41,102,496,6901,7540,91.52519893899205,1.3527851458885942,0.5437665782493369,0.15915119363395225,6.5782493368700266
E02002613,9,33,38,324,5341,5736,93.11366806136681,0.6624825662482566,0.5753138075313807,0.15690376569037656,5.648535564853557
E02002614,5,25,25,238,4626,4914,94.13919413919413,0.5087505087505088,0.5087505087505088,0.10175010175010174,4.843304843304843
E02002615,22,49,59,651,7474,8233,90.78100327948499,0.7166282035709948,0.5951657961860805,0.2672172962468116,7.907202720757925
E02002616,17,27,26,700,6306,7059,89.33276668083298,0.3683241252302026,0.3824904377390565,0.24082731265051707,9.916418756197762
E02002617,27,30,23,811,6173,7037,87.72204064231917,0.3268438254938184,0.4263180332528066,0.38368622992752593,11.524797498934205
E02002618,22,21,15,728,5131,5895,87.03986429177269,0.2544529262086514,0.356234096692112,0.37319762510602206,12.349448685326546
E02002619,18,74,43,836,6019,6972,86.33103843947218,0.6167527251864601,1.0613884107860012,0.25817555938037867,11.990820424555364
E02002620,21,62,59,773,6029,6923,87.08652318359093,0.8522316914632384,0.8955655062834031,0.3033367037411527,11.16567961866243
E02002621,17,32,20,742,5504,6298,87.39282311845031,0.31756113051762463,0.5080978088281994,0.269926960939981,11.781517942203875
E02002622,28,78,75,749,7024,7926,88.61973252586425,0.9462528387585163,0.984102952308857,0.35326772646984606,9.449911683068382
E02002623,43,98,179,574,7138,7989,89.34785329828514,2.2405807985980726,1.2266866942045314,0.5382400801101515,7.184879208912253
E02002624,3,40,57,441,6725,7263,92.5925925925926,0.7847996695580339,0.550736610216164,0.04130524576621231,6.071871127633209
E02002625,16,66,105,599,6888,7658,89.94515539305301,1.3711151736745886,0.8618438234525986,0.20893183598850876,7.821885609819796
E02002626,9,39,63,355,5333,5790,92.10708117443869,1.0880829015544042,0.6735751295336788,0.15544041450777202,6.13126079447323
E02002627,9,55,62,312,5507,5936,92.77291105121293,1.0444743935309972,0.9265498652291105,0.15161725067385445,5.256064690026954
E02002628,14,66,87,329,5138,5620,91.42348754448399,1.5480427046263345,1.1743772241992882,0.2491103202846975,5.854092526690391
E02002629,9,68,77,284,4277,4706,90.88397790055248,1.6362090947726307,1.4449638759031025,0.19124521886952825,6.03484912877178
E02002630,15,91,87,348,4594,5120,89.7265625,1.6992187499999998,1.77734375,0.29296875,6.796874999999999
E02002631,17,53,123,400,6865,7441,92.25910495901088,1.6530036285445506,0.7122698562021234,0.22846391614030373,5.375621556242441
E02002632,12,30,68,261,4968,5327,93.26074713722545,1.2765158625868218,0.5631687629059509,0.22526750516238034,4.899568237281772
E02002633,10,44,134,444,5882,6504,90.43665436654366,2.060270602706027,0.6765067650676507,0.15375153751537515,6.826568265682657
E02002634,14,62,144,390,6293,6889,91.34852663666715,2.090288866308608,0.899985484105095,0.20322252866889243,5.6611990129191465
E02002635,11,72,183,446,5961,6662,89.47763434404082,2.7469228459921946,1.0807565295706996,0.16511558090663464,6.694686280396277
E02002636,19,59,178,397,5939,6573,90.35448045032709,2.708048075460216,0.8976114407424312,0.2890613114255287,6.039860033470257
E02002637,12,58,153,300,4632,5143,90.06416488430877,2.974917363406572,1.1277464514874587,0.233326852031888,5.8331713007972
E02002638,34,142,461,427,4467,5497,81.26250682190286,8.386392577769692,2.583227214844461,0.6185191922867018,7.76787338548299
E02002639,15,90,121,339,4101,4651,88.17458611051386,2.6015910556869493,1.935067727370458,0.3225112878950763,7.2887551064287255
E02002640,29,132,316,413,4605,5466,84.24807903402855,5.781192828393706,2.4149286498353457,0.5305525064032199,7.555799487742408
E02002641,28,90,200,419,5892,6601,89.25920315103772,3.0298439630359035,1.3634297833661566,0.4241781548250266,6.347523102560218
E02002642,27,153,350,480,4826,5809,83.07798244103977,6.025133413668446,2.6338440351179204,0.46479600619728006,8.263040110173868
E02002643,38,104,211,431,5340,6086,87.74235951363785,3.4669733815313837,1.7088399605652318,0.6243838317449885,7.081827144265527
E02002644,11,54,140,370,5911,6475,91.28957528957528,2.1621621621621623,0.833976833976834,0.16988416988416988,5.714285714285714
E02002645,16,115,249,450,4403,5217,84.39716312056737,4.772857964347326,2.204331991566034,0.30668966839179607,8.625646923519264
E02002646,5,60,131,328,5327,5846,91.12213479302088,2.240848443380089,1.0263427984946971,0.08552856654122476,5.610673965104345
